,Arolla / Météo (Arolla - Pluviométrie - mm),C: Arolla / Météo (Arolla - Pluviométrie - mm) (1. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (2. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (3. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (4. Année précédente)
5/5/2019 7:45,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 8:00,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 8:15,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 8:30,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 8:45,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 9:00,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 9:15,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 9:30,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 9:45,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 10:00,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 10:15,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 10:30,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 10:45,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 11:00,34.655998,47.062,42.594002,35.780998,38.530998
5/5/2019 11:15,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 11:30,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 11:45,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 12:00,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 12:15,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 12:30,34.655998,47.062,42.594002,35.780998,39.030998
5/5/2019 12:45,34.655998,47.062,42.594002,35.780998,39.625
5/5/2019 13:00,34.655998,47.062,42.594002,35.780998,39.625
5/5/2019 13:15,34.655998,47.062,42.594002,35.780998,39.969002
5/5/2019 13:30,34.655998,47.062,42.594002,35.780998,39.969002
5/5/2019 13:45,34.655998,47.062,42.594002,35.780998,39.969002
5/5/2019 14:00,34.655998,47.062,42.594002,35.780998,40.344002
5/5/2019 14:15,34.655998,47.062,42.594002,35.780998,40.844002
5/5/2019 14:30,34.655998,47.062,42.594002,35.780998,40.844002
5/5/2019 14:45,34.655998,47.062,42.594002,35.780998,41.062
5/5/2019 15:00,34.655998,47.062,42.594002,35.780998,41.062
5/5/2019 15:15,34.655998,47.062,42.594002,35.780998,41.062
5/5/2019 15:30,34.655998,47.062,42.594002,35.780998,41.375
5/5/2019 15:45,34.655998,47.062,42.594002,35.780998,41.375
5/5/2019 16:00,34.655998,47.062,42.594002,35.780998,41.375
5/5/2019 16:15,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 16:30,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 16:45,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 17:00,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 17:15,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 17:30,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 17:45,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 18:00,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 18:15,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 18:30,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 18:45,34.655998,47.062,42.594002,35.780998,41.655998
5/5/2019 19:00,34.655998,47.062,42.594002,35.780998,41.969002
5/5/2019 19:15,34.655998,47.062,42.594002,35.780998,41.969002
5/5/2019 19:30,34.655998,47.062,42.594002,35.780998,42.375
5/5/2019 19:45,34.655998,47.062,42.594002,35.780998,42.375
5/5/2019 20:00,34.655998,47.062,42.594002,35.780998,42.375
5/5/2019 20:15,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 20:30,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 20:45,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 21:00,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 21:15,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 21:30,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 21:45,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 22:00,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 22:15,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 22:30,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 22:45,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 23:00,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 23:15,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 23:30,34.655998,47.062,42.594002,35.780998,42.594002
5/5/2019 23:45,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 0:00,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 0:15,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 0:30,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 0:45,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 1:00,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 1:15,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 1:30,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 1:45,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 2:00,34.655998,47.062,42.594002,35.780998,42.594002
5/6/2019 2:15,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 2:30,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 2:45,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 3:00,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 3:15,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 3:30,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 3:45,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 4:00,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 4:15,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 4:30,34.655998,47.030998,42.594002,35.780998,42.594002
5/6/2019 4:45,34.655998,47.030998,43.125,35.780998,42.594002
5/6/2019 5:00,34.655998,47.062,44.25,35.780998,42.594002
5/6/2019 5:15,34.655998,47.062,45.25,35.780998,42.594002
5/6/2019 5:30,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 5:45,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 6:00,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 6:15,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 6:30,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 6:45,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 7:00,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 7:15,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 7:30,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 7:45,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 8:00,34.655998,47.062,45.625,35.780998,42.594002
5/6/2019 8:15,34.655998,47.062,45.625,35.780998,42.969002
5/6/2019 8:30,34.655998,47.062,45.625,35.780998,43.5
5/6/2019 8:45,34.655998,47.062,45.625,35.780998,43.5
5/6/2019 9:00,34.655998,47.062,45.625,35.780998,44.125
5/6/2019 9:15,34.655998,47.062,45.625,35.780998,44.719002
5/6/2019 9:30,34.655998,47.062,45.625,35.780998,44.719002
5/6/2019 9:45,34.655998,47.062,45.625,35.780998,45.437
5/6/2019 10:00,34.655998,47.062,45.625,35.780998,45.437
5/6/2019 10:15,34.655998,47.062,45.625,35.780998,45.937
5/6/2019 10:30,34.655998,47.062,45.625,35.780998,45.937
5/6/2019 10:45,34.655998,47.062,45.625,35.780998,46.219002
5/6/2019 11:00,34.655998,47.062,45.625,35.780998,46.219002
5/6/2019 11:15,34.655998,47.062,45.625,35.780998,46.219002
5/6/2019 11:30,34.655998,47.062,45.625,35.780998,46.219002
5/6/2019 11:45,34.655998,47.062,45.625,35.780998,46.219002
5/6/2019 12:00,34.655998,47.062,45.844002,35.780998,46.219002
5/6/2019 12:15,34.655998,47.062,45.844002,35.780998,46.219002
5/6/2019 12:30,34.655998,47.062,45.844002,35.780998,46.219002
5/6/2019 12:45,34.655998,47.062,45.844002,35.780998,46.219002
5/6/2019 13:00,34.655998,47.062,46.25,35.780998,46.219002
5/6/2019 13:15,34.655998,47.062,46.25,35.780998,46.219002
5/6/2019 13:30,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 13:45,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 14:00,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 14:15,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 14:30,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 14:45,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 15:00,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 15:15,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 15:30,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 15:45,34.655998,47.062,46.562,35.780998,46.219002
5/6/2019 16:00,34.655998,47.062,47.030998,35.780998,46.219002
5/6/2019 16:15,34.655998,47.062,47.687,35.780998,46.219002
5/6/2019 16:30,34.655998,47.062,48.187,35.780998,46.219002
5/6/2019 16:45,34.655998,47.062,48.187,35.780998,46.25
5/6/2019 17:00,34.655998,47.062,48.594002,35.780998,46.25
5/6/2019 17:15,34.655998,47.062,48.594002,35.780998,46.25
5/6/2019 17:30,34.655998,47.062,48.594002,35.780998,46.25
5/6/2019 17:45,34.655998,47.062,48.875,35.780998,46.25
5/6/2019 18:00,34.655998,47.062,48.875,35.780998,46.25
5/6/2019 18:15,34.655998,47.062,49.094002,35.780998,46.25
5/6/2019 18:30,34.655998,47.062,49.094002,35.780998,46.25
5/6/2019 18:45,34.655998,47.062,49.405998,35.780998,46.25
5/6/2019 19:00,34.655998,47.062,49.405998,35.780998,46.25
5/6/2019 19:15,34.655998,47.062,0,35.780998,46.25
5/6/2019 19:30,34.655998,47.062,0,35.780998,46.25
5/6/2019 19:45,34.655998,47.062,0.531,35.780998,46.25
5/6/2019 20:00,34.655998,47.062,0.531,35.780998,46.25
5/6/2019 20:15,34.655998,47.062,0.531,35.780998,46.25
5/6/2019 20:30,34.655998,47.062,0.906,35.780998,46.25
5/6/2019 20:45,34.655998,47.062,1.344,35.780998,46.25
5/6/2019 21:00,34.655998,47.062,1.844,35.780998,46.25
5/6/2019 21:15,34.655998,47.062,1.844,35.780998,46.25
5/6/2019 21:30,34.655998,47.062,2.156,35.780998,46.25
5/6/2019 21:45,34.655998,47.062,2.156,35.780998,46.25
5/6/2019 22:00,34.655998,47.062,2.437,35.780998,46.25
5/6/2019 22:15,34.655998,47.062,2.437,35.780998,46.25
5/6/2019 22:30,34.655998,47.062,2.437,35.780998,46.25
5/6/2019 22:45,34.655998,47.062,2.437,35.780998,46.25
5/6/2019 23:00,34.655998,47.062,2.437,35.780998,46.25
5/6/2019 23:15,34.655998,47.062,2.656,35.780998,46.25
5/6/2019 23:30,34.655998,47.062,2.656,35.780998,46.25
5/6/2019 23:45,34.655998,47.062,2.656,35.780998,46.25
5/7/2019 0:00,34.655998,47.062,2.656,35.780998,46.25
5/7/2019 0:15,34.655998,47.062,2.875,35.780998,46.25
5/7/2019 0:30,34.655998,47.062,2.875,35.780998,46.25
5/7/2019 0:45,34.655998,47.062,2.875,35.780998,46.25
5/7/2019 1:00,34.655998,47.062,3.094,35.780998,46.25
5/7/2019 1:15,34.655998,47.062,3.094,35.780998,46.25
5/7/2019 1:30,34.655998,47.062,3.094,35.780998,46.25
5/7/2019 1:45,34.655998,47.062,3.094,35.780998,46.25
5/7/2019 2:00,34.655998,47.062,3.375,35.780998,46.25
5/7/2019 2:15,34.655998,47.062,3.375,35.780998,46.25
5/7/2019 2:30,34.655998,47.062,3.375,35.780998,46.25
5/7/2019 2:45,34.655998,47.062,3.375,35.780998,46.25
5/7/2019 3:00,34.655998,47.062,3.375,35.780998,46.25
5/7/2019 3:15,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 3:30,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 3:45,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 4:00,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 4:15,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 4:30,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 4:45,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 5:00,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 5:15,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 5:30,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 5:45,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 6:00,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 6:15,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 6:30,34.655998,47.062,3.594,35.780998,46.25
5/7/2019 6:45,34.655998,47.062,3.781,35.780998,46.25
5/7/2019 7:00,34.655998,47.062,3.781,35.780998,46.25
5/7/2019 7:15,34.655998,47.062,3.781,35.875,46.25
5/7/2019 7:30,34.655998,47.062,3.781,35.875,46.25
5/7/2019 7:45,34.655998,47.062,4,35.875,46.25
5/7/2019 8:00,34.655998,47.062,4,35.875,46.219002
5/7/2019 8:15,34.655998,47.062,4.312,35.875,46.219002
5/7/2019 8:30,34.655998,47.062,4.312,35.875,46.219002
5/7/2019 8:45,34.655998,47.062,4.594,35.875,46.219002
5/7/2019 9:00,34.655998,47.062,4.594,35.875,46.219002
5/7/2019 9:15,34.655998,47.062,4.906,35.875,46.219002
5/7/2019 9:30,34.655998,47.062,4.906,35.969002,46.219002
5/7/2019 9:45,34.655998,47.062,5.312,35.969002,46.219002
5/7/2019 10:00,34.655998,47.062,5.312,35.969002,46.219002
5/7/2019 10:15,34.655998,47.062,5.312,35.969002,46.219002
5/7/2019 10:30,34.655998,47.062,5.625,35.969002,46.219002
5/7/2019 10:45,34.655998,47.062,5.625,35.969002,46.219002
5/7/2019 11:00,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 11:15,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 11:30,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 11:45,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 12:00,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 12:15,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 12:30,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 12:45,34.655998,47.062,5.844,35.969002,46.219002
5/7/2019 13:00,34.655998,47.062,5.844,36,46.219002
5/7/2019 13:15,34.655998,47.062,5.844,36,46.219002
5/7/2019 13:30,34.655998,47.062,5.844,36,46.219002
5/7/2019 13:45,34.655998,47.062,5.844,36,46.219002
5/7/2019 14:00,34.655998,47.062,5.812,36,46.219002
5/7/2019 14:15,34.655998,47.062,5.812,36,46.219002
5/7/2019 14:30,34.655998,47.062,5.812,36,46.219002
5/7/2019 14:45,34.655998,47.062,5.812,36,46.219002
5/7/2019 15:00,34.655998,47.062,5.812,36,46.219002
5/7/2019 15:15,34.655998,47.062,5.812,36,46.219002
5/7/2019 15:30,35.155998,47.062,5.812,36,46.219002
5/7/2019 15:45,35.155998,47.062,5.812,36,46.219002
5/7/2019 16:00,35.155998,47.062,5.812,36,46.219002
5/7/2019 16:15,35.155998,47.062,6.031,36,46.219002
5/7/2019 16:30,35.155998,47.062,6.031,36,46.219002
5/7/2019 16:45,35.155998,47.030998,6.031,36,46.219002
5/7/2019 17:00,35.155998,47.030998,6.031,36,46.219002
5/7/2019 17:15,35.155998,47.655998,6.031,36,46.219002
5/7/2019 17:30,35.155998,48.25,6.031,36,46.219002
5/7/2019 17:45,35.155998,49.187,6.031,36,46.219002
5/7/2019 18:00,35.155998,0,6.031,36,46.219002
5/7/2019 18:15,35.155998,2.031,6.031,36,46.219002
5/7/2019 18:30,35.155998,4.406,6.031,36,46.219002
5/7/2019 18:45,35.155998,5.531,6.031,36,46.219002
5/7/2019 19:00,35.155998,6.344,6.031,36,46.219002
5/7/2019 19:15,35.155998,6.344,6.125,36,46.219002
5/7/2019 19:30,35.155998,6.531,6.125,36,46.219002
5/7/2019 19:45,35.155998,6.531,6.125,36,46.219002
5/7/2019 20:00,35.155998,6.531,6.125,36,46.219002
5/7/2019 20:15,35.155998,6.531,6.125,36,46.219002
5/7/2019 20:30,35.155998,6.531,6.125,36,46.219002
5/7/2019 20:45,35.155998,6.531,6.125,36,46.219002
5/7/2019 21:00,35.155998,6.531,6.125,36,46.219002
5/7/2019 21:15,35.155998,6.531,6.125,36,46.219002
5/7/2019 21:30,35.155998,6.531,6.125,36,46.219002
5/7/2019 21:45,35.155998,6.531,6.125,36,46.219002
5/7/2019 22:00,35.155998,6.531,6.125,36,46.219002
5/7/2019 22:15,35.155998,6.531,6.125,36,46.219002
5/7/2019 22:30,35.155998,6.531,6.125,36,46.219002
5/7/2019 22:45,35.155998,6.531,6.125,36,46.219002
5/7/2019 23:00,35.155998,6.531,6.125,36,46.219002
5/7/2019 23:15,35.155998,6.531,6.125,36,46.219002
5/7/2019 23:30,35.155998,6.531,6.125,35.969002,46.219002
5/7/2019 23:45,35.155998,6.531,6.125,35.969002,46.25
5/8/2019 0:00,35.155998,6.531,6.125,35.969002,46.25
5/8/2019 0:15,35.155998,6.531,6.125,35.969002,46.25
5/8/2019 0:30,35.155998,6.531,6.625,35.969002,46.25
5/8/2019 0:45,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 1:00,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 1:15,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 1:30,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 1:45,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 2:00,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 2:15,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 2:30,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 2:45,35.155998,6.531,7.156,35.969002,46.25
5/8/2019 3:00,35.155998,6.531,7.156,36,46.25
5/8/2019 3:15,35.155998,6.531,7.156,36,46.219002
5/8/2019 3:30,35.155998,6.531,7.562,36,46.219002
5/8/2019 3:45,35.155998,6.531,7.562,36,46.219002
5/8/2019 4:00,35.155998,6.531,7.875,36,46.219002
5/8/2019 4:15,35.155998,6.531,7.875,36,46.219002
5/8/2019 4:30,35.155998,6.531,8.375,36,46.219002
5/8/2019 4:45,35.155998,6.531,8.906,36,46.219002
5/8/2019 5:00,35.155998,6.531,8.906,36,46.219002
5/8/2019 5:15,35.155998,6.531,9.406,36,46.219002
5/8/2019 5:30,35.155998,6.531,9.812,36,46.219002
5/8/2019 5:45,35.155998,6.531,9.812,36,46.219002
5/8/2019 6:00,35.155998,6.531,10.094,36,46.219002
5/8/2019 6:15,35.155998,6.531,10.094,36,46.219002
5/8/2019 6:30,35.155998,6.531,10.094,36,46.219002
5/8/2019 6:45,35.155998,6.531,10.094,36,46.219002
5/8/2019 7:00,35.155998,6.531,10.312,36,46.219002
5/8/2019 7:15,35.155998,6.531,10.312,36,46.219002
5/8/2019 7:30,35.155998,6.531,10.719,36,46.219002
5/8/2019 7:45,35.155998,6.531,10.719,36,46.219002
5/8/2019 8:00,35.155998,6.531,11.125,36,46.219002
5/8/2019 8:15,35.155998,6.531,11.125,36,46.219002
5/8/2019 8:30,35.155998,6.531,11.125,36,46.219002
5/8/2019 8:45,35.155998,6.531,11.531,36,46.219002
5/8/2019 9:00,35.155998,6.531,11.531,36.094002,46.219002
5/8/2019 9:15,35.155998,6.531,11.531,36.094002,46.219002
5/8/2019 9:30,35.155998,6.531,11.656,36.094002,46.219002
5/8/2019 9:45,35.155998,6.531,11.656,36.094002,46.219002
5/8/2019 10:00,35.155998,6.531,11.656,36.094002,46.219002
5/8/2019 10:15,35.155998,6.531,11.656,36.094002,46.219002
5/8/2019 10:30,35.155998,6.531,11.656,36.094002,46.25
5/8/2019 10:45,35.155998,6.531,11.656,36.094002,46.25
5/8/2019 11:00,35.155998,6.531,11.656,36.094002,46.25
5/8/2019 11:15,35.155998,6.531,12.062,36.094002,46.25
5/8/2019 11:30,35.155998,6.531,12.062,36.094002,46.25
5/8/2019 11:45,35.375,6.531,12.062,36.094002,46.25
5/8/2019 12:00,35.375,6.531,12.062,36.094002,46.25
5/8/2019 12:15,35.375,6.531,12.062,36.187,46.25
5/8/2019 12:30,35.375,6.531,12.469,36.187,46.25
5/8/2019 12:45,35.375,6.531,12.469,36.187,46.25
5/8/2019 13:00,35.375,6.531,12.469,36.187,46.25
5/8/2019 13:15,35.375,6.531,12.469,36.187,46.25
5/8/2019 13:30,35.375,6.531,12.469,36.187,46.25
5/8/2019 13:45,35.375,6.531,12.469,36.187,46.25
5/8/2019 14:00,35.375,6.531,12.469,36.187,46.25
5/8/2019 14:15,35.375,6.531,12.469,36.187,46.25
5/8/2019 14:30,35.375,6.531,12.469,36.187,46.25
5/8/2019 14:45,35.375,6.531,12.469,36.187,46.25
5/8/2019 15:00,35.375,6.531,12.469,36.187,46.25
5/8/2019 15:15,35.375,6.531,12.469,36.187,46.25
5/8/2019 15:30,35.375,6.531,12.469,36.187,46.25
5/8/2019 15:45,35.375,6.531,12.469,36.187,46.25
5/8/2019 16:00,35.375,6.531,12.469,36.187,46.25
5/8/2019 16:15,35.375,6.531,12.469,36.187,46.25
5/8/2019 16:30,35.375,6.531,12.469,36.187,47.562
5/8/2019 16:45,35.375,6.531,12.469,36.187,49.375
5/8/2019 17:00,35.375,6.531,12.469,36.187,49.375
5/8/2019 17:15,35.375,6.531,12.469,36.187,49.594002
5/8/2019 17:30,35.594002,6.531,12.469,36.187,49.594002
5/8/2019 17:45,35.594002,6.531,12.469,36.187,49.594002
5/8/2019 18:00,35.594002,6.531,12.469,36.187,49.594002
5/8/2019 18:15,36.094002,6.531,12.469,36.187,49.594002
5/8/2019 18:30,36.570502,6.531,12.469,36.187,0.281
5/8/2019 18:45,37.047001,6.531,12.469,36.187,0.281
5/8/2019 19:00,37.523501,6.531,12.469,36.187,0.281
5/8/2019 19:15,38,6.531,12.469,36.187,0.281
5/8/2019 19:30,38,6.531,12.469,36.187,0.812
5/8/2019 19:45,38,6.531,12.469,36.187,0.812
5/8/2019 20:00,38.3688,6.531,12.469,36.187,0.812
5/8/2019 20:15,38.737601,6.531,12.469,36.187,0.812
5/8/2019 20:30,39.106401,6.531,12.469,36.187,0.812
5/8/2019 20:45,39.475202,6.531,12.469,36.187,0.812
5/8/2019 21:00,39.844002,6.531,12.469,36.187,0.812
5/8/2019 21:15,40.469002,6.531,12.469,36.187,0.812
5/8/2019 21:30,41.062,6.531,12.469,36.187,0.812
5/8/2019 21:45,41.062,6.531,12.469,36.187,0.812
5/8/2019 22:00,41.469002,6.531,12.469,36.187,0.812
5/8/2019 22:15,41.469002,6.531,12.469,36.187,0.812
5/8/2019 22:30,41.655998,6.531,12.469,36.187,0.812
5/8/2019 22:45,41.762198,6.531,12.469,36.187,0.812
5/8/2019 23:00,41.868399,6.531,12.469,36.187,0.812
5/8/2019 23:15,41.974599,6.531,12.469,36.187,0.812
5/8/2019 23:30,42.0808,6.531,12.469,36.187,0.812
5/8/2019 23:45,42.187,6.531,12.469,36.187,0.812
5/9/2019 0:00,42.780998,6.531,12.469,36.187,0.812
5/9/2019 0:15,43.319999,6.531,12.469,36.187,0.812
5/9/2019 0:30,43.858999,6.75,12.469,36.187,0.812
5/9/2019 0:45,44.398,6.75,12.469,36.187,0.812
5/9/2019 1:00,44.937,6.75,12.469,36.187,0.812
5/9/2019 1:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 1:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 1:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 2:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 2:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 2:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 2:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 3:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 3:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 3:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 3:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 4:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 4:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 4:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 4:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 5:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 5:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 5:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 5:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 6:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 6:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 6:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 6:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 7:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 7:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 7:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 7:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 8:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 8:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 8:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 8:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 9:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 9:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 9:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 9:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 10:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 10:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 10:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 10:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 11:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 11:15,45.344002,6.75,12.469,36.187,0.812
5/9/2019 11:30,45.344002,6.75,12.469,36.187,0.812
5/9/2019 11:45,45.344002,6.75,12.469,36.187,0.812
5/9/2019 12:00,45.344002,6.75,12.469,36.187,0.812
5/9/2019 12:15,45.344002,7.25,12.469,36.187,0.812
5/9/2019 12:30,45.312,7.25,12.469,36.187,0.812
5/9/2019 12:45,45.312,7.25,12.469,36.187,0.812
